card_id,edition,edition_status,match_number,match_id,date_utc,stage,team_id,team,opponent,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,reset_window,base_horizon,effective_horizon,accumulation_role,paired_card_id,stop_scope,stop_card_id,stop_match_number,stop_t_min,stop_gap_fixtures,nominal_remainder_min,exp_match_min_rho_1,exp_match_min_rho_1_5,exp_match_min_rho_2,source_url,source_archive
2018-033-17052900000132,2018,final,33,300331516,2018-06-25T14:00:00Z,group,43965,Russia,Uruguay,379988,GAZINSKII,Y,9',9,3,in_play,90,95,pre_quarter_final_reset,2,2,accumulation_first_caution,2018-059-17058800001780,cross_match,2018-059-17058800001780,59,109,1,81,86,86,86,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331516?language=en,data/raw/2018/fifa/timelines/m033_300331516.json
2018-033-17052900000342,2018,final,33,300331516,2018-06-25T14:00:00Z,group,43965,Russia,Uruguay,375357,SMOLNIKOV,Y,28',28,3,in_play,90,95,pre_quarter_final_reset,2,0,same_match_first_caution,2018-033-17052900000466,same_match,2018-033-17052900000466,33,36,0,62,67,67,67,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331516?language=en,data/raw/2018/fifa/timelines/m033_300331516.json
2018-033-17052900000466,2018,final,33,300331516,2018-06-25T14:00:00Z,group,43965,Russia,Uruguay,375357,SMOLNIKOV,Y2,36',36,3,in_play,90,95,pre_quarter_final_reset,0,0,dismissal,2018-033-17052900000342,,,,,,54,59,88.5,118,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331516?language=en,data/raw/2018/fifa/timelines/m033_300331516.json
2018-034-17053000000691,2018,final,34,300331509,2018-06-25T14:00:00Z,group,43855,Egypt,Saudi Arabia,401838,ALI GABR,Y,45'+5',50,3,in_play,90,96,pre_quarter_final_reset,2,2,single_caution,,,,,,,40,46,46,46,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331509?language=en,data/raw/2018/fifa/timelines/m034_300331509.json
2018-034-17053000001336,2018,final,34,300331509,2018-06-25T14:00:00Z,group,43855,Egypt,Saudi Arabia,303682,A. FATHI,Y,86',86,5,in_play,90,96,pre_quarter_final_reset,2,2,single_caution,,,,,,,4,10,10,10,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331509?language=en,data/raw/2018/fifa/timelines/m034_300331509.json
2018-035-17053600000445,2018,final,35,300331500,2018-06-25T18:00:00Z,group,43963,Portugal,Iran,395213,RAPHAEL,Y,33',33,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,57,65,65,65,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331500?language=en,data/raw/2018/fifa/timelines/m035_300331500.json
2018-035-17053600000960,2018,final,35,300331500,2018-06-25T18:00:00Z,group,43963,Portugal,Iran,189810,QUARESMA,Y,64',64,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,26,34,34,34,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331500?language=en,data/raw/2018/fifa/timelines/m035_300331500.json
2018-035-17053600001214,2018,final,35,300331500,2018-06-25T18:00:00Z,group,43963,Portugal,Iran,201200,RONALDO,Y,83',83,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,7,15,15,15,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331500?language=en,data/raw/2018/fifa/timelines/m035_300331500.json
2018-035-17053600001358,2018,final,35,300331500,2018-06-25T18:00:00Z,group,43963,Portugal,Iran,336491,CÉDRIC,Y,90'+8',98,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,0,0,0,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331500?language=en,data/raw/2018/fifa/timelines/m035_300331500.json
2018-036-17053500000320,2018,final,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,232674,EL AHMADI,Y,22',22,3,in_play,90,97,pre_quarter_final_reset,2,0,accumulation_trigger,2018-004-17053100000469,,,,,,68,75,75,75,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500000472,2018,final,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,291414,N. AMRABAT,Y,29',29,3,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,61,68,68,68,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500000477,2018,final,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,299073,DA COSTA,Y,31',31,3,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,59,66,66,66,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500001386,2018,final,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,400721,HAKIMI,Y,90'+4',94,5,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,3,3,3,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-037-17054100000753,2018,final,37,300331512,2018-06-26T14:00:00Z,group,43941,Denmark,France,318485,M. JØRGENSEN,Y,45'+3',48,3,in_play,90,94,pre_quarter_final_reset,2,1,accumulation_first_caution,2018-052-17058000001710,cross_match,2018-052-17058000001710,52,115,0,42,46,46,46,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331512?language=en,data/raw/2018/fifa/timelines/m037_300331512.json
2018-038-17054200000194,2018,final,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,197514,JEDINAK,Y,10',10,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,80,85,85,85,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200000752,2018,final,38,300331506,2018-06-26T14:00:00Z,group,43929,Peru,Australia,349698,YOTUN,Y,45',45,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,45,50,50,50,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200000987,2018,final,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,389503,ARZANI,Y,60',60,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,30,35,35,35,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200001065,2018,final,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,367641,ROGIC,Y,66',66,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,24,29,29,29,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200001279,2018,final,38,300331506,2018-06-26T14:00:00Z,group,43929,Peru,Australia,349685,HURTADO,Y,79',79,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,11,16,16,16,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200001418,2018,final,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,197411,MILLIGAN,Y,88',88,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,2,7,7,7,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-039-17054800000541,2018,final,39,300331519,2018-06-26T18:00:00Z,group,43876,Nigeria,Argentina,402251,BALOGUN,Y,32',32,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,58,63,63,63,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800000819,2018,final,39,300331519,2018-06-26T18:00:00Z,group,43922,Argentina,Nigeria,182372,MASCHERANO,Y,49',49,5,in_play,90,95,pre_quarter_final_reset,2,1,accumulation_first_caution,2018-050-17057700000628,cross_match,2018-050-17057700000628,50,43,0,41,46,46,46,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800001028,2018,final,39,300331519,2018-06-26T18:00:00Z,group,43922,Argentina,Nigeria,266790,BANEGA,Y,64',64,5,in_play,90,95,pre_quarter_final_reset,2,1,accumulation_first_caution,2018-050-17057700000746,cross_match,2018-050-17057700000746,50,50,0,26,31,31,31,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800001425,2018,final,39,300331519,2018-06-26T18:00:00Z,group,43876,Nigeria,Argentina,234463,MIKEL,Y,90'+1',91,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,4,4,4,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-040-17054700000221,2018,final,40,300331510,2018-06-26T18:00:00Z,group,43938,Croatia,Iceland,369057,PJACA,Y,14',14,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,76,81,81,81,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700000923,2018,final,40,300331510,2018-06-26T18:00:00Z,group,43951,Iceland,Croatia,300348,HALLFREDSSON,Y,59',59,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,31,36,36,36,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700000991,2018,final,40,300331510,2018-06-26T18:00:00Z,group,43951,Iceland,Croatia,359847,FINNBOGASON,Y,64',64,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,26,31,31,31,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700001196,2018,final,40,300331510,2018-06-26T18:00:00Z,group,43938,Croatia,Iceland,372987,JEDVAJ,Y,83',83,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,7,12,12,12,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700001207,2018,final,40,300331510,2018-06-26T18:00:00Z,group,43951,Iceland,Croatia,300344,SÆVARSSON,Y,84',84,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,6,11,11,11,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-041-17055300000532,2018,final,41,300331521,2018-06-27T18:00:00Z,group,1902465,Serbia,Brazil,319554,LJAJIĆ,Y,33',33,3,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,57,61,61,61,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331521?language=en,data/raw/2018/fifa/timelines/m041_300331521.json
2018-041-17055300000831,2018,final,41,300331521,2018-06-27T18:00:00Z,group,1902465,Serbia,Brazil,310082,MATIĆ,Y,48',48,5,in_play,90,94,pre_quarter_final_reset,2,0,accumulation_trigger,2018-026-17055200000689,,,,,,42,46,46,46,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331521?language=en,data/raw/2018/fifa/timelines/m041_300331521.json
2018-042-17055400000215,2018,final,42,300331534,2018-06-27T18:00:00Z,group,43901,Costa Rica,Switzerland,307026,C. GAMBOA,Y,12',12,3,in_play,90,96,pre_quarter_final_reset,2,2,single_caution,,,,,,,78,84,84,84,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400000478,2018,final,42,300331534,2018-06-27T18:00:00Z,group,43901,Costa Rica,Switzerland,307529,J. CAMPBELL,Y,29',29,3,in_play,90,96,pre_quarter_final_reset,2,2,single_caution,,,,,,,61,67,67,67,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400000562,2018,final,42,300331534,2018-06-27T18:00:00Z,group,43971,Switzerland,Costa Rica,196605,LICHTSTEINER,Y,37',37,3,in_play,90,96,pre_quarter_final_reset,2,0,accumulation_trigger,2018-009-17055000000522,,,,,,53,59,59,59,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400001178,2018,final,42,300331534,2018-06-27T18:00:00Z,group,43971,Switzerland,Costa Rica,401448,ZAKARIA,Y,75',75,5,in_play,90,96,pre_quarter_final_reset,2,2,single_caution,,,,,,,15,21,21,21,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400001310,2018,final,42,300331534,2018-06-27T18:00:00Z,group,43971,Switzerland,Costa Rica,356411,SCHÄR,Y,83',83,5,in_play,90,96,pre_quarter_final_reset,2,0,accumulation_trigger,2018-009-17055000001137,,,,,,7,13,13,13,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-043-17056000000151,2018,final,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,356534,W Y JUNG,Y,9',9,3,in_play,90,100,pre_quarter_final_reset,2,0,accumulation_trigger,2018-028-17055800001091,,,,,,81,91,91,91,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-043-17056000000336,2018,final,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,390525,J S LEE,Y,23',23,3,in_play,90,100,pre_quarter_final_reset,2,2,single_caution,,,,,,,67,77,77,77,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-043-17056000000780,2018,final,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,314722,S M MOON,Y,48',48,5,in_play,90,100,pre_quarter_final_reset,2,2,single_caution,,,,,,,42,52,52,52,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-043-17056000001022,2018,final,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,307849,H M SON,Y,65',65,5,in_play,90,100,pre_quarter_final_reset,2,2,single_caution,,,,,,,25,35,35,35,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-044-17055900000011,2018,final,44,300331548,2018-06-27T14:00:00Z,group,43911,Mexico,Sweden,402772,J. GALLARDO,Y,1',1,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,89,94,94,94,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900000366,2018,final,44,300331548,2018-06-27T14:00:00Z,group,43970,Sweden,Mexico,214675,LARSSON,Y,26',26,3,in_play,90,95,pre_quarter_final_reset,2,0,accumulation_trigger,2018-027-17055700001413,,,,,,64,69,69,69,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900000847,2018,final,44,300331548,2018-06-27T14:00:00Z,group,43911,Mexico,Sweden,238112,H. MORENO,Y,61',61,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,29,34,34,34,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900001140,2018,final,44,300331548,2018-06-27T14:00:00Z,group,43911,Mexico,Sweden,371044,M. LAYÚN,Y,85',85,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,5,10,10,10,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900001163,2018,final,44,300331548,2018-06-27T14:00:00Z,group,43970,Sweden,Mexico,300251,LUSTIG,Y,88',88,5,in_play,90,95,pre_quarter_final_reset,2,1,accumulation_first_caution,2018-055-17058300000483,cross_match,2018-055-17058300000483,55,31,0,2,7,7,7,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-045-17056500000351,2018,final,45,300340182,2018-06-28T18:00:00Z,group,43935,Belgium,England,401444,TIELEMANS,Y,19',19,3,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,71,75,75,75,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340182?language=en,data/raw/2018/fifa/timelines/m045_300340182.json
2018-045-17056500000571,2018,final,45,300340182,2018-06-28T18:00:00Z,group,43935,Belgium,England,402015,DENDONCKER,Y,33',33,3,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,57,61,61,61,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340182?language=en,data/raw/2018/fifa/timelines/m045_300340182.json
2018-046-17056600000677,2018,final,46,300331520,2018-06-28T18:00:00Z,group,43888,Tunisia,Panama,370575,SASSI,Y,44',44,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,46,54,54,54,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001127,2018,final,46,300331520,2018-06-28T18:00:00Z,group,43888,Tunisia,Panama,407145,BADRI,Y,71',71,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,19,27,27,27,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001218,2018,final,46,300331520,2018-06-28T18:00:00Z,group,43914,Panama,Tunisia,411177,AVILA,Y,78',78,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,12,20,20,20,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001238,2018,final,46,300331520,2018-06-28T18:00:00Z,group,43914,Panama,Tunisia,197912,GOMEZ,Y,80',80,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,10,18,18,18,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001383,2018,final,46,300331520,2018-06-28T18:00:00Z,group,43888,Tunisia,Panama,407141,CHAALELI,Y,90'+3',93,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,5,5,5,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001401,2018,final,46,300331520,2018-06-28T18:00:00Z,group,43914,Panama,Tunisia,213780,TEJADA,Y,90'+6',96,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,2,2,2,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-047-17057200001082,2018,final,47,300331507,2018-06-28T14:00:00Z,group,43819,Japan,Poland,268477,MAKINO,Y,66',66,5,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,24,28,28,28,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331507?language=en,data/raw/2018/fifa/timelines/m047_300331507.json
2018-048-17057100000574,2018,final,48,300331553,2018-06-28T14:00:00Z,group,43926,Colombia,Senegal,394500,J. MOJICA,Y,45',45,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,45,50,50,50,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331553?language=en,data/raw/2018/fifa/timelines/m048_300331553.json
2018-048-17057100000709,2018,final,48,300331553,2018-06-28T14:00:00Z,group,43879,Senegal,Colombia,336000,NIANG,Y,51',51,5,in_play,90,95,pre_quarter_final_reset,2,0,accumulation_trigger,2018-032-17056900000829,,,,,,39,44,44,44,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331553?language=en,data/raw/2018/fifa/timelines/m048_300331553.json
2018-050-17057700000168,2018,final,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,318688,MARCOS ROJO,Y,11',11,3,in_play,90,96,pre_quarter_final_reset,1,1,single_caution,,,,,,,79,85,85,85,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700000270,2018,final,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,308322,TAGLIAFICO,Y,19',19,3,in_play,90,96,pre_quarter_final_reset,1,1,single_caution,,,,,,,71,77,77,77,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
