card_id,edition,match_number,match_id,date_utc,stage,team_id,team,opponent,recipient_type,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,t_end_source,source_url,source_archive
2018-036-17053500000472,2018,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,player,291414,N. AMRABAT,Y,29',29,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500000477,2018,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,player,299073,DA COSTA,Y,31',31,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500000478,2018,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,player,296799,BOUSSOUFA,Y,31',31,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500001344,2018,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,player,395755,EL KAJOUI,Y,89',89,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-036-17053500001386,2018,36,300340184,2018-06-25T18:00:00Z,group,43872,Morocco,Spain,player,400721,HAKIMI,Y,90'+4',94,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340184?language=en,data/raw/2018/fifa/timelines/m036_300340184.json
2018-037-17054100000753,2018,37,300331512,2018-06-26T14:00:00Z,group,43941,Denmark,France,player,318485,M. JØRGENSEN,Y,45'+3',48,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331512?language=en,data/raw/2018/fifa/timelines/m037_300331512.json
2018-038-17054200000194,2018,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,player,197514,JEDINAK,Y,10',10,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200000752,2018,38,300331506,2018-06-26T14:00:00Z,group,43929,Peru,Australia,player,349698,YOTUN,Y,45',45,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200000987,2018,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,player,389503,ARZANI,Y,60',60,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200001065,2018,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,player,367641,ROGIC,Y,66',66,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200001279,2018,38,300331506,2018-06-26T14:00:00Z,group,43929,Peru,Australia,player,349685,HURTADO,Y,79',79,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-038-17054200001418,2018,38,300331506,2018-06-26T14:00:00Z,group,43976,Australia,Peru,player,197411,MILLIGAN,Y,88',88,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331506?language=en,data/raw/2018/fifa/timelines/m038_300331506.json
2018-039-17054800000541,2018,39,300331519,2018-06-26T18:00:00Z,group,43876,Nigeria,Argentina,player,402251,BALOGUN,Y,32',32,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800000819,2018,39,300331519,2018-06-26T18:00:00Z,group,43922,Argentina,Nigeria,player,182372,MASCHERANO,Y,49',49,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800001028,2018,39,300331519,2018-06-26T18:00:00Z,group,43922,Argentina,Nigeria,player,266790,BANEGA,Y,64',64,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800001425,2018,39,300331519,2018-06-26T18:00:00Z,group,43876,Nigeria,Argentina,player,234463,MIKEL,Y,90'+1',91,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-039-17054800001461,2018,39,300331519,2018-06-26T18:00:00Z,group,43922,Argentina,Nigeria,player,229397,MESSI,Y,90'+4',94,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331519?language=en,data/raw/2018/fifa/timelines/m039_300331519.json
2018-040-17054700000221,2018,40,300331510,2018-06-26T18:00:00Z,group,43938,Croatia,Iceland,player,369057,PJACA,Y,14',14,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700000923,2018,40,300331510,2018-06-26T18:00:00Z,group,43951,Iceland,Croatia,player,300348,HALLFREDSSON,Y,59',59,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700000991,2018,40,300331510,2018-06-26T18:00:00Z,group,43951,Iceland,Croatia,player,359847,FINNBOGASON,Y,64',64,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700001196,2018,40,300331510,2018-06-26T18:00:00Z,group,43938,Croatia,Iceland,player,372987,JEDVAJ,Y,83',83,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-040-17054700001207,2018,40,300331510,2018-06-26T18:00:00Z,group,43951,Iceland,Croatia,player,300344,SÆVARSSON,Y,84',84,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331510?language=en,data/raw/2018/fifa/timelines/m040_300331510.json
2018-041-17055300000532,2018,41,300331521,2018-06-27T18:00:00Z,group,1902465,Serbia,Brazil,player,319554,LJAJIĆ,Y,33',33,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331521?language=en,data/raw/2018/fifa/timelines/m041_300331521.json
2018-041-17055300000831,2018,41,300331521,2018-06-27T18:00:00Z,group,1902465,Serbia,Brazil,player,310082,MATIĆ,Y,48',48,5,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331521?language=en,data/raw/2018/fifa/timelines/m041_300331521.json
2018-041-17055300001184,2018,41,300331521,2018-06-27T18:00:00Z,group,1902465,Serbia,Brazil,player,370456,MITROVIĆ,Y,71',71,5,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331521?language=en,data/raw/2018/fifa/timelines/m041_300331521.json
2018-042-17055400000215,2018,42,300331534,2018-06-27T18:00:00Z,group,43901,Costa Rica,Switzerland,player,307026,C. GAMBOA,Y,12',12,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400000478,2018,42,300331534,2018-06-27T18:00:00Z,group,43901,Costa Rica,Switzerland,player,307529,J. CAMPBELL,Y,29',29,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400000562,2018,42,300331534,2018-06-27T18:00:00Z,group,43971,Switzerland,Costa Rica,player,196605,LICHTSTEINER,Y,37',37,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400001178,2018,42,300331534,2018-06-27T18:00:00Z,group,43971,Switzerland,Costa Rica,player,401448,ZAKARIA,Y,75',75,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400001310,2018,42,300331534,2018-06-27T18:00:00Z,group,43971,Switzerland,Costa Rica,player,356411,SCHÄR,Y,83',83,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-042-17055400001377,2018,42,300331534,2018-06-27T18:00:00Z,group,43901,Costa Rica,Switzerland,player,236536,K. WASTON,Y,89',89,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331534?language=en,data/raw/2018/fifa/timelines/m042_300331534.json
2018-043-17056000000151,2018,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,player,356534,W Y JUNG,Y,9',9,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-043-17056000000336,2018,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,player,390525,J S LEE,Y,23',23,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-043-17056000000780,2018,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,player,314722,S M MOON,Y,48',48,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-043-17056000001022,2018,43,300331532,2018-06-27T14:00:00Z,group,43822,Korea Republic,Germany,player,307849,H M SON,Y,65',65,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331532?language=en,data/raw/2018/fifa/timelines/m043_300331532.json
2018-044-17055900000011,2018,44,300331548,2018-06-27T14:00:00Z,group,43911,Mexico,Sweden,player,402772,J. GALLARDO,Y,1',1,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900000366,2018,44,300331548,2018-06-27T14:00:00Z,group,43970,Sweden,Mexico,player,214675,LARSSON,Y,26',26,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900000847,2018,44,300331548,2018-06-27T14:00:00Z,group,43911,Mexico,Sweden,player,238112,H. MORENO,Y,61',61,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900001140,2018,44,300331548,2018-06-27T14:00:00Z,group,43911,Mexico,Sweden,player,371044,M. LAYÚN,Y,85',85,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-044-17055900001163,2018,44,300331548,2018-06-27T14:00:00Z,group,43970,Sweden,Mexico,player,300251,LUSTIG,Y,88',88,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331548?language=en,data/raw/2018/fifa/timelines/m044_300331548.json
2018-045-17056500000351,2018,45,300340182,2018-06-28T18:00:00Z,group,43935,Belgium,England,player,401444,TIELEMANS,Y,19',19,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340182?language=en,data/raw/2018/fifa/timelines/m045_300340182.json
2018-045-17056500000571,2018,45,300340182,2018-06-28T18:00:00Z,group,43935,Belgium,England,player,402015,DENDONCKER,Y,33',33,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340182?language=en,data/raw/2018/fifa/timelines/m045_300340182.json
2018-046-17056600000677,2018,46,300331520,2018-06-28T18:00:00Z,group,43888,Tunisia,Panama,player,370575,SASSI,Y,44',44,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001127,2018,46,300331520,2018-06-28T18:00:00Z,group,43888,Tunisia,Panama,player,407145,BADRI,Y,71',71,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001218,2018,46,300331520,2018-06-28T18:00:00Z,group,43914,Panama,Tunisia,player,411177,AVILA,Y,78',78,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001238,2018,46,300331520,2018-06-28T18:00:00Z,group,43914,Panama,Tunisia,player,197912,GOMEZ,Y,80',80,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001383,2018,46,300331520,2018-06-28T18:00:00Z,group,43888,Tunisia,Panama,player,407141,CHAALELI,Y,90'+3',93,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-046-17056600001401,2018,46,300331520,2018-06-28T18:00:00Z,group,43914,Panama,Tunisia,player,213780,TEJADA,Y,90'+6',96,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331520?language=en,data/raw/2018/fifa/timelines/m046_300331520.json
2018-047-17057200001082,2018,47,300331507,2018-06-28T14:00:00Z,group,43819,Japan,Poland,player,268477,MAKINO,Y,66',66,5,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331507?language=en,data/raw/2018/fifa/timelines/m047_300331507.json
2018-048-17057100000574,2018,48,300331553,2018-06-28T14:00:00Z,group,43926,Colombia,Senegal,player,394500,J. MOJICA,Y,45',45,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331553?language=en,data/raw/2018/fifa/timelines/m048_300331553.json
2018-048-17057100000709,2018,48,300331553,2018-06-28T14:00:00Z,group,43879,Senegal,Colombia,player,336000,NIANG,Y,51',51,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331553?language=en,data/raw/2018/fifa/timelines/m048_300331553.json
2018-049-17057800001414,2018,49,300331544,2018-06-30T18:00:00Z,round_of_16,43963,Portugal,Uruguay,player,201200,RONALDO,Y,90'+3',93,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331544?language=en,data/raw/2018/fifa/timelines/m049_300331544.json
2018-050-17057700000168,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,player,318688,MARCOS ROJO,Y,11',11,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700000270,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,player,308322,TAGLIAFICO,Y,19',19,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700000628,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,player,182372,MASCHERANO,Y,43',43,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700000746,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,player,266790,BANEGA,Y,50',50,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700001021,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43946,France,Argentina,player,358014,MATUIDI,Y,72',72,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700001036,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43946,France,Argentina,player,411471,PAVARD,Y,73',73,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700001373,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43922,Argentina,France,player,310116,OTAMENDI,Y,90'+3',93,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-050-17057700001374,2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,43946,France,Argentina,player,358015,GIROUD,Y,90'+3',93,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331537?language=en,data/raw/2018/fifa/timelines/m050_300331537.json
2018-051-17057900000717,2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,43969,Spain,Russia,player,216973,PIQUÉ,Y,40',40,3,in_play,90,122,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331517?language=en,data/raw/2018/fifa/timelines/m051_300331517.json
2018-051-17057900000968,2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,43965,Russia,Spain,player,404425,KUTEPOV,Y,54',54,5,in_play,90,122,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331517?language=en,data/raw/2018/fifa/timelines/m051_300331517.json
2018-051-17057900001225,2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,43965,Russia,Spain,player,404429,ZOBNIN,Y,71',71,5,in_play,90,122,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/254645/275093/300331517?language=en,data/raw/2018/fifa/timelines/m051_300331517.json
